date,provider,game,row_count,requests,impressions,clicks,revenue
2020-05-22,tiktok,battletanksbeta,4,0,0,0,0.0
2020-05-22,mintegral,flightpilot,367,302290,5144,2506,16.03999987244606
2020-05-22,adcolony,sniper3d,15,65,65,3,0.0
2020-05-22,facebook,battletanksbeta,1436,1205197,11400,267,215.1552812415175
2020-05-22,chartboost,android_flightpilot,287,0,7015,557,2.7858905302200583
2020-05-22,facebook,battleroyale,2011,6762053,40613,797,583.7326462203637
2020-05-22,facebook,android_battleroyale,2705,11299641,55587,1310,380.90452272005496
2020-05-22,unityads,ninjarunfree,279,20051,3160,0,4.639999970793724
2020-05-22,admob,android_battleroyale,1226,5818615,7939,90,119.79906235914677
2020-05-22,ironsource,android_battletanksbeta,576,0,7480,1094,38.409999683499336
2020-05-22,unityads,battletanksbeta,504,183140,20539,0,160.60999977216125
2020-05-22,tiktok,flightpilot,4,0,14,1,0.20000000298023224
2020-05-22,mopub,flightpilot,178,1082,1,1,3.84299986762926E-4
2020-05-22,applovin,android_sniper3d,1358,0,641094,199941,1888.8299934007227
2020-05-22,vungle,android_battleroyale,106,0,0,0,0.0
2020-05-22,ironsource,android_sniper3d,474,0,4042,6,4.750000044703484
2020-05-22,scalemonk,flightpilot,1,"",6,"",0.03637000173330307
2020-05-22,applovin,android_flightpilot,706,0,59936,26813,127.8099988270551
2020-05-22,unityads,android_sniper3d,2897,9441122,3982253,0,8882.750002594665
2020-05-22,vungle,battleroyale,34,0,0,0,0.0
2020-05-22,unityads,android_flightpilot,1067,499833,113042,0,262.8599984943867
2020-05-22,ironsource,ninjarunfree,1712,0,5636,2188,61.80000042542815
2020-05-22,admob,ninjarunfree,619,145221,3157,296,34.50807569979224
2020-05-22,mopub,android_flightpilot,371,214099,141,15,0.022895599809999112
2020-05-22,vungle,flightpilot,209,0,135,32,0.0
2020-05-22,adcolony,android_flightpilot,63,180,170,51,0.06418700009817258
2020-05-22,admob,flightpilot,1322,555457,10714,472,113.20892219035886
2020-05-22,chartboost,sniper3d,816,0,221798,189,2208.84757437159
2020-05-22,mintegral,sniper3d,2,3,0,0,0.0
2020-05-22,unityads,flightpilot,656,70566,23423,0,115.34999949112535
2020-05-22,unityads,android_battletanksbeta,447,1218968,304676,0,297.1000011879951
2020-05-22,mopub,ninjarunfree,6,6,0,0,0.0
2020-05-22,ironsource,android_flightpilot,1896,0,73172,20208,109.92999958246946
2020-05-22,unityads,android_battleroyale,855,1562169,57340,0,251.85999974049628
2020-05-22,applovin,battletanksbeta,230,0,4628,898,20.979999907314777
2020-05-22,applovin,battleroyale,102,0,4365,1875,80.62999953329563
2020-05-22,admob,android_sniper3d,1332,86065400,718023,11317,5910.054917344591
2020-05-22,admob,battleroyale,853,4002417,12285,212,274.9425199246034
2020-05-22,mopub,android_sniper3d,1317,57020971,351563,49800,1370.7360121944803
2020-05-22,facebook,sniper3d,4339,50975054,587743,6157,2804.569124165777
2020-05-22,vungle,android_battletanksbeta,1,0,0,0,0.0
2020-05-22,mintegral,ninjarunfree,601,112917,2986,1930,29.699999688193202
2020-05-22,mopub,sniper3d,1341,19018175,138411,19658,872.3093712462578
2020-05-22,facebook,ninjarunfree,775,102875,4085,197,33.872487854911014
2020-05-22,ironsource,battleroyale,1483,0,20249,5845,176.3300018403679
2020-05-22,facebook,android_flightpilot,2300,3328487,25913,839,266.5010522425291
2020-05-22,applovin,ninjarunfree,99,0,2405,568,1.1399999745190144
2020-05-22,unityads,sniper3d,2257,2668090,1074568,0,5764.320028565824
2020-05-22,chartboost,flightpilot,50,0,2779,27,16.326867608717293
2020-05-22,vungle,android_sniper3d,1527,0,1469541,444895,2689.2600062452257
2020-05-22,applovin,flightpilot,265,0,8243,2953,55.39999985322356
2020-05-22,admob,sniper3d,1345,31926175,233444,6075,3614.4284011465497
2020-05-22,tiktok,sniper3d,68,0,487894,18160,3558.5999877899885
2020-05-22,facebook,android_sniper3d,4079,146524093,1966101,31825,2078.9870067665597
2020-05-22,ironsource,sniper3d,3298,0,382414,60345,3138.3800019342452
2020-05-22,adcolony,ninjarunfree,5,9,9,0,0.0
2020-05-22,vungle,sniper3d,1209,0,422244,292263,5003.250004461035
2020-05-22,vungle,ninjarunfree,34,0,0,0,0.0
2020-05-22,facebook,android_battletanksbeta,586,4042408,13857,268,181.31738237896934
2020-05-22,facebook,flightpilot,1377,48852,11855,231,121.36603581672534
2020-05-22,inmobi,ninjarunfree,38,3567,71,10,0.045000001322478056
2020-05-22,adcolony,android_sniper3d,22,70,67,0,0.003920000104699284
2020-05-22,applovin,android_battleroyale,234,0,5265,1861,22.46999986283481
2020-05-22,admob,android_battletanksbeta,593,4215901,28360,468,480.40369947301224
2020-05-22,unityads,battleroyale,624,988791,87405,0,411.13000114262104
2020-05-22,ironsource,battletanksbeta,851,0,8353,974,52.939999805763364
2020-05-22,applovin,sniper3d,493,0,86737,25555,805.0700040645897
2020-05-22,vungle,android_flightpilot,604,0,312,122,0.009999999776482582
2020-05-22,chartboost,ninjarunfree,245,0,3136,795,2.071262909230427
2020-05-22,admob,battletanksbeta,1064,985494,13100,319,253.25839964766055
2020-05-22,inmobi,android_sniper3d,52,1256,2,1,0.0
2020-05-22,tiktok,battleroyale,7,0,6745,582,78.9000015258789
2020-05-22,adcolony,flightpilot,155,2444,2443,711,10.388916061318014
2020-05-22,applovin,android_battletanksbeta,150,0,4849,925,20.569999914616346
2020-05-22,chartboost,android_sniper3d,832,0,118612,879,914.765004846573
2020-05-22,ironsource,android_battleroyale,1479,0,46920,8525,56.78999976813793
2020-05-23,chartboost,android_flightpilot,289,0,7652,588,2.298549138897215
2020-05-23,facebook,battletanksbeta,1440,1208346,10930,300,205.17834081640467
2020-05-23,adcolony,android_flightpilot,60,158,150,33,0.08426099986536428
2020-05-23,admob,android_sniper3d,1337,92499170,734590,11446,6676.490298248595
2020-05-23,vungle,sniper3d,1192,0,403011,281085,4687.880034528673
2020-05-23,admob,flightpilot,1354,605285,14634,595,146.9985167393461
2020-05-23,facebook,ninjarunfree,777,113341,5526,274,49.12239845190197
2020-05-23,applovin,android_battletanksbeta,161,0,4832,1110,21.869999980553985
2020-05-23,scalemonk,flightpilot,1,"",12,"",0.04458000138401985
2020-05-23,admob,android_battleroyale,1244,6157060,7995,196,123.47727529751137
2020-05-23,mintegral,ninjarunfree,570,128558,3227,2134,32.13000066019595
2020-05-23,mopub,android_flightpilot,377,217802,118,7,0.04129580025255564
2020-05-23,applovin,battleroyale,112,0,4898,1954,95.57999997772276
2020-05-23,ironsource,android_sniper3d,503,0,3607,7,0.569999985396862
2020-05-23,tiktok,sniper3d,67,0,558897,21308,4441.800029039383
2020-05-23,facebook,battleroyale,2028,6622018,39607,802,527.8769548218697
2020-05-23,inmobi,ninjarunfree,37,2585,92,6,0.07000000064726919
2020-05-23,ironsource,battleroyale,1464,0,20931,4428,180.38000082224607
2020-05-23,mintegral,flightpilot,383,341222,6986,3264,19.23999983072281
2020-05-23,ironsource,android_battletanksbeta,565,0,5714,1189,30.350000018253922
2020-05-23,vungle,battleroyale,36,0,0,0,0.0
2020-05-23,vungle,flightpilot,217,0,166,31,0.0
2020-05-23,ironsource,android_battleroyale,1497,0,48685,9557,60.85999974235892
2020-05-23,tiktok,battletanksbeta,3,0,0,0,0.0
2020-05-23,ironsource,android_flightpilot,1907,0,77524,21361,124.86999989487231
2020-05-23,admob,sniper3d,1336,32497115,242796,6749,4244.8642841982655
2020-05-23,mopub,android_sniper3d,1322,60877807,338708,48258,1259.605771645147
2020-05-23,admob,ninjarunfree,593,162761,2549,180,23.033295291359536
2020-05-23,unityads,android_battletanksbeta,455,1206449,299001,0,281.1999976336956
2020-05-23,adcolony,ninjarunfree,4,15,12,1,0.0
2020-05-23,unityads,battletanksbeta,521,194000,22347,0,173.53000001050532
2020-05-23,chartboost,android_sniper3d,838,0,119004,1317,927.613063831217
2020-05-23,unityads,battleroyale,622,1040173,89380,0,438.5400016643107
2020-05-23,tiktok,flightpilot,4,0,21,2,0.20000000298023224
2020-05-23,adcolony,flightpilot,164,3855,3847,1119,15.302442864864133
2020-05-23,chartboost,sniper3d,865,0,218553,226,2295.8098459831745
2020-05-23,vungle,ninjarunfree,42,0,0,0,0.0
2020-05-23,applovin,sniper3d,456,0,82190,24031,769.1300055291504
2020-05-23,facebook,android_sniper3d,4160,157350074,2056925,34187,2203.211730920797
2020-05-23,ironsource,battletanksbeta,845,0,9305,1125,61.070000084117055
2020-05-23,applovin,battletanksbeta,252,0,4559,885,20.059999879449606
2020-05-23,facebook,android_battleroyale,2717,11869048,56111,1372,360.9113082589756
2020-05-23,admob,battletanksbeta,1072,993694,14056,284,295.8807606850751
2020-05-23,chartboost,ninjarunfree,233,0,2537,668,0.07832365845388267
2020-05-23,facebook,sniper3d,4330,50039522,635956,6683,2896.185903903526
2020-05-23,adcolony,android_sniper3d,17,78,57,1,0.003919999988283962
2020-05-23,ironsource,ninjarunfree,1751,0,5982,2335,61.61000035889447
2020-05-23,mopub,ninjarunfree,3,23,0,0,0.0
2020-05-23,vungle,android_battleroyale,102,0,2,1,0.0
2020-05-23,admob,battleroyale,850,4187973,14270,241,312.8344977432862
2020-05-23,facebook,flightpilot,1413,52106,14594,306,127.46951690898277
2020-05-23,applovin,android_sniper3d,1356,0,588380,183264,1634.5900207851082
2020-05-23,mopub,flightpilot,168,1171,1,0,0.0030821000691503286
2020-05-23,unityads,flightpilot,671,84469,31348,0,144.30999975651503
2020-05-23,facebook,android_battletanksbeta,595,4028696,12772,280,168.1355200498365
2020-05-23,chartboost,flightpilot,47,0,3775,37,20.8098986739642
2020-05-23,unityads,android_flightpilot,1078,519063,120963,0,290.00999930128455
2020-05-23,vungle,android_flightpilot,464,0,447,186,1.150000024586916
2020-05-23,applovin,ninjarunfree,105,0,2534,655,2.1299999989569187
2020-05-23,adcolony,sniper3d,17,72,39,3,0.0
2020-05-23,applovin,android_battleroyale,258,0,6495,2718,25.859999731183052
2020-05-23,unityads,ninjarunfree,275,23957,4437,0,6.370000017806888
2020-05-23,mopub,sniper3d,1324,18107188,137332,19997,843.2860236819834
2020-05-23,unityads,sniper3d,2227,2882365,1166622,0,6153.779993193224
2020-05-23,tiktok,battleroyale,8,0,6926,604,93.20000076293945
2020-05-23,admob,android_flightpilot,1539,3495887,83075,2338,620.591385931114
2020-05-23,applovin,flightpilot,302,0,11604,4210,77.77999995276332
2020-05-23,inmobi,android_sniper3d,50,1061,3,1,0.0010000000474974513
2020-05-23,unityads,android_sniper3d,2923,9742898,3981236,0,9261.849978422746
2020-05-23,ironsource,sniper3d,3335,0,334452,55993,3092.5600278787315
2020-05-23,unityads,android_battleroyale,835,1616780,55497,0,247.8000010419637
2020-05-23,ironsource,flightpilot,1302,0,12604,2636,78.739999987185
2020-05-23,facebook,android_flightpilot,2361,3472864,25531,840,283.3245500010962
2020-05-23,applovin,android_flightpilot,712,0,62820,28565,143.84000007249415
2020-05-23,vungle,android_sniper3d,1613,0,1907706,590781,4908.950007667765
2020-05-23,admob,android_battletanksbeta,598,4178227,28230,520,522.6711096335202
2020-05-24,unityads,android_battletanksbeta,437,1293228,299634,0,273.7599994521588
2020-05-24,admob,android_battletanksbeta,600,4607517,28313,518,504.6256782137789
2020-05-24,adcolony,android_flightpilot,58,188,181,25,0.10523600090527907
2020-05-24,facebook,android_sniper3d,4168,159041551,2025392,38612,2157.5100064968865
2020-05-24,facebook,battleroyale,2000,6400858,38545,797,466.08160772913834
2020-05-24,tiktok,sniper3d,67,0,503256,18477,3947.8000155091286
2020-05-24,applovin,flightpilot,295,0,11696,4283,71.91000106371939
2020-05-24,unityads,android_flightpilot,1078,544483,122280,0,291.32000149413943
2020-05-24,mintegral,flightpilot,378,343246,8846,4148,25.919999569654465
2020-05-24,vungle,flightpilot,214,0,135,23,0.0
2020-05-24,facebook,ninjarunfree,810,116056,5200,240,40.48270953306928
2020-05-24,chartboost,flightpilot,46,0,4233,32,22.723093762790086
2020-05-24,adcolony,flightpilot,160,3967,3958,1230,14.988268892106134
2020-05-24,vungle,android_sniper3d,1581,0,1828077,559161,4552.220015807077
2020-05-24,unityads,sniper3d,2241,2914399,1146270,0,5999.349988933653
2020-05-24,mopub,ninjarunfree,2,2,0,0,0.0
2020-05-24,chartboost,sniper3d,852,0,229743,208,2329.8239577206114
2020-05-24,mopub,android_sniper3d,1328,62219848,347947,51307,1287.4138174207765
2020-05-24,admob,flightpilot,1328,600984,14323,515,135.10703797405586
2020-05-24,vungle,battleroyale,36,0,0,0,0.0
2020-05-24,unityads,battletanksbeta,546,208836,23342,0,178.53000088967383
2020-05-24,ironsource,android_battletanksbeta,576,0,8628,1466,47.3800004851073
2020-05-24,adcolony,sniper3d,20,69,66,3,0.0
2020-05-24,mintegral,ninjarunfree,597,135625,3276,2103,32.60000077262521
2020-05-24,inmobi,ninjarunfree,46,2626,133,17,0.10200000018812716
2020-05-24,ironsource,battleroyale,1454,0,20043,3971,176.7500019557774
2020-05-24,facebook,flightpilot,1456,47839,13455,319,109.04172142682364
2020-05-24,tiktok,battleroyale,7,0,6240,550,90.4000015258789
2020-05-24,tiktok,flightpilot,4,0,11,1,0.0
2020-05-24,mopub,flightpilot,206,1164,0,0,0.0
2020-05-24,applovin,battleroyale,115,0,3815,1704,71.75999989174306
2020-05-24,vungle,sniper3d,1156,0,318072,220825,3813.060014212504
2020-05-24,applovin,sniper3d,435,0,75228,21237,749.6899965666234
2020-05-24,adcolony,ninjarunfree,7,22,18,1,0.0
2020-05-24,admob,android_flightpilot,1549,3677091,85126,2362,630.4203930478507
2020-05-24,ironsource,android_sniper3d,585,0,3828,25,2.490000009536743
2020-05-24,ironsource,android_battleroyale,1481,0,51478,10298,64.38999935239553
2020-05-24,facebook,android_battletanksbeta,584,4331260,12547,269,167.9964024918154
2020-05-24,applovin,ninjarunfree,119,0,2702,669,1.7900000344961882
2020-05-24,scalemonk,flightpilot,2,"",11,"",0.029269999358803034
2020-05-24,admob,android_battleroyale,1238,6368886,6644,91,107.7227697847411
2020-05-24,unityads,android_battleroyale,819,1674542,50783,0,227.2500003594905
2020-05-24,unityads,flightpilot,654,81995,29037,0,124.66000067815185
2020-05-24,applovin,android_battleroyale,260,0,6427,2612,24.129999881610274
2020-05-24,admob,android_sniper3d,1336,95602330,733558,11641,6538.159402533667
2020-05-24,ironsource,sniper3d,3347,0,319569,48799,2777.3300174698234
2020-05-24,vungle,android_battletanksbeta,1,0,0,0,0.0
2020-05-24,applovin,android_sniper3d,1250,0,584559,184758,1672.6900149118155
2020-05-24,unityads,battleroyale,607,1027426,85301,0,393.7900013346225
2020-05-24,facebook,android_battleroyale,2725,12159144,55082,1397,313.2726553156681
2020-05-24,mopub,android_flightpilot,377,232981,118,5,0.02142349988571368
2020-05-24,vungle,android_flightpilot,476,0,459,187,0.0
2020-05-24,ironsource,ninjarunfree,1852,0,5643,2238,58.77999977581203
2020-05-24,applovin,android_battletanksbeta,158,0,5143,1028,20.630000092089176
2020-05-24,applovin,android_flightpilot,696,0,66843,29799,150.819999800995
2020-05-24,chartboost,android_flightpilot,313,0,7233,563,2.4779265225224663
2020-05-24,admob,ninjarunfree,632,170185,3496,338,34.06157588621136
2020-05-24,admob,battleroyale,844,4156185,12697,224,276.47229363396764
2020-05-24,unityads,ninjarunfree,288,24127,3914,0,5.359999965876341
2020-05-24,admob,battletanksbeta,1088,1047922,13361,285,280.3336573308334
2020-05-24,applovin,battletanksbeta,242,0,4181,748,18.899999858811498
2020-05-24,chartboost,android_sniper3d,860,0,117028,1243,911.7039932713487
2020-05-24,admob,sniper3d,1340,31973172,232941,5579,3985.6659163855948
2020-05-24,vungle,ninjarunfree,44,0,0,0,0.0
2020-05-24,vungle,android_battleroyale,105,0,0,0,0.0
2020-05-24,facebook,android_flightpilot,2353,3551233,24853,976,255.60476158905658
2020-05-24,facebook,sniper3d,4263,50082051,618718,6306,2663.280993213033
2020-05-24,ironsource,flightpilot,1283,0,12856,2751,77.11999974958599
2020-05-24,unityads,android_sniper3d,2908,10380338,4069125,0,9111.799996146932
2020-05-24,facebook,battletanksbeta,1459,1243405,9649,249,181.85562284570187
2020-05-24,adcolony,android_sniper3d,15,46,50,0,0.01568000018596649
2020-05-24,chartboost,ninjarunfree,233,0,2807,698,0.1455469539941987
2020-05-24,tiktok,battletanksbeta,3,0,0,0,0.0
2020-05-24,ironsource,battletanksbeta,861,0,8343,921,55.81999989785254
2020-05-24,inmobi,android_sniper3d,42,1330,4,0,0.0
2020-05-24,mopub,sniper3d,1344,17751942,128790,19094,793.9189441031776
2020-05-24,ironsource,android_flightpilot,1965,0,77251,21443,103.67999959923327
2020-05-25,vungle,android_battleroyale,101,0,0,0,0.0
2020-05-25,facebook,battleroyale,1952,6212718,36164,720,415.0461955983192
2020-05-25,unityads,android_sniper3d,2909,10350245,4419177,0,9593.630016945302
2020-05-25,admob,android_sniper3d,1343,94082151,752889,10986,6360.499942086171
2020-05-25,unityads,android_battletanksbeta,448,1217702,304938,0,286.34000069461763
2020-05-25,vungle,ninjarunfree,48,0,6,5,0.0
2020-05-25,unityads,android_battleroyale,853,1577374,49215,0,209.75999986752868
2020-05-25,ironsource,android_flightpilot,1905,0,70933,19129,90.15999986417592
2020-05-25,ironsource,flightpilot,1293,0,12839,2778,74.06000019982457
2020-05-25,unityads,flightpilot,661,73585,25294,0,100.39999969489872
2020-05-25,tiktok,battletanksbeta,3,0,0,0,0.0
2020-05-25,inmobi,ninjarunfree,41,2923,127,11,0.07700000272598118
2020-05-25,applovin,android_sniper3d,1782,0,636105,201690,1873.6900000255555
2020-05-25,facebook,android_battleroyale,2682,11614894,51125,1436,268.6628374346983
2020-05-25,unityads,ninjarunfree,275,22545,4406,0,5.870000045746565
2020-05-25,applovin,android_flightpilot,768,0,62099,28067,142.60999916121364
2020-05-25,vungle,flightpilot,183,0,111,14,0.0
2020-05-25,vungle,android_sniper3d,1646,0,1771401,529604,3409.089994052425
2020-05-25,mopub,android_flightpilot,366,214257,105,8,0.01901129988618777
2020-05-25,ironsource,android_battleroyale,1494,0,48496,8248,63.329999757930636
2020-05-25,applovin,sniper3d,527,0,92949,24564,917.1399935688823
2020-05-25,mintegral,flightpilot,384,327588,5380,2486,15.819999888539314
2020-05-25,tiktok,battleroyale,6,0,5047,441,71.0
2020-05-25,facebook,android_sniper3d,4130,155739591,2088654,38441,2086.11062417241
2020-05-25,unityads,battletanksbeta,513,186394,19667,0,158.88999860733747
2020-05-25,unityads,battleroyale,610,956309,81848,0,382.8799998871982
2020-05-25,ironsource,battletanksbeta,840,0,9246,973,63.73000011779368
2020-05-25,chartboost,sniper3d,844,0,224455,181,2279.5477777895576
2020-05-25,adcolony,android_flightpilot,60,172,162,33,0.11119799956213683
2020-05-25,mopub,sniper3d,1330,17742691,145015,20557,912.6616671951488
2020-05-25,facebook,sniper3d,4259,49900355,638515,6433,2624.4737236112996
2020-05-25,applovin,android_battleroyale,264,0,5608,2431,20.40999990142882
2020-05-25,ironsource,battleroyale,1423,0,20227,3757,202.40999874472618
2020-05-25,ironsource,sniper3d,3265,0,290110,47376,2624.9400084652007
2020-05-25,applovin,battleroyale,135,0,3508,1568,56.94999902136624
2020-05-25,vungle,android_flightpilot,437,0,369,143,0.009999999776482582
2020-05-25,tiktok,sniper3d,62,0,463772,15413,3137.899982318282
2020-05-25,admob,sniper3d,1336,31560989,225817,3892,3879.1564676431008
